# Source: yefeijiang/Chinese-characters-code-table (https://github.com/yefeijiang/Chinese-characters-code-table)
121125444425134	駛	45
1211254444251341	駰	45
12112544442522112143112	驛	42
1211254444252324111212534251	驨	42
121125444425251	駉	46
121125444425351	駟	45
121125444425525251	騧	43
1211254444311234	駯	51
121125444431133112	騈	44
1211254444312135	駪	45
12112544443121534	騀	44
12112544443122113534	騬	43
12112544443134	駇	46
1211254444313425125251	驕	42
1211254444315	馲	52
121125444431525	駞	45
121125444432121	駈	46
121125444432124	駙	45
1211254444321511254	騪	43
1211254444321554	駳	45
1211254444322	馴	46
121125444432411121	騅	44
1211254444325111121	騜	44
1211254444325112534	騡	44
1211254444325113554	騩	43
121125444432535414544	驄	43
12112544443312	馸	46
1211254444341121	駩	45
121125444434112251	騇	51
12112544443411234	駼	44
1211254444341251122	騟	44
12112544443412512513434	驗	42
121125444434125134	験	44
1211254444341534	駣	45
121125444434333	駗	52
12112544443434	駁	46
12112544443443554134	騱	43
121125444434454	駖	45
121125444434454544	騐	44
1211254444345234354	騣	44
121125444435121251	騆	51
121125444435251	駒	45
1211254444352511	駨	45
121125444435311252	騊	44
1211254444353251214	颿	52
1211254444353344544	騘	51
121125444435352	駠	52
1211254444354	馰	46
1211254444354	馺	46
1211254444354251	駱	45
12112544443545325121	騮	43
12112544443552335523	騶	43
121125444441121	駐	46
121125444441251251112213534	驤	42
1211254444412515213134	驐	43
12112544444125251125111	驙	51
12112544444134	馼	46
1211254444413434	駮	45
121125444441352211535	騼	43
12112544444143112	騂	44
12112544444143454153	騯	43
1211254444415334	駭	45
1211254444431132	駢	45
12112544444311341211254444	驣	42
1211254444431234354152	驎	43
1211254444431251122	騚	44
12112544444325135	駾	51
1211254444432524312511	驓	42
1211254444434242	駲	45
1211254444443251112	騨	43
121125444444511234	騌	44
121125444444512332511134	驞	42
121125444444535	駝	45
12112544444511534	駺	45
12112544444513	馿	46
1211254444451325122	騙	44
12112544444513541541	騸	43
12112544444535	馾	46
1211254444454	遤	102
121125444445434	駜	52
121125444451111254	騝	44
12112544445112321155122	驌	43
121125444451124134	騄	44
12112544445114554	駸	45
1211254444512115154	騢	51
12112544445134	駃	46
12112544445134	駅	46
1211254444513521521521	驏	43
12112544445135251	駶	45
1211254444525	馳	46
121125444453251	駋	52
121125444453254	駊	46
1211254444534353432	騛	44
121125444454	馭	46
121125444454154132511	騽	43
121125444454251	駘	45
121125444454251214	騒	44
12112544445431134	騃	51
1211254444543341134	騤	44
1211254444543345153554	驋	43
12112544445434354	駿	44
12112544445435	馻	46
